mDPSO,J48,SMO,RBF
0.5151515151515151,0.13787878787878788,0.5424242424242423,0.5636363636363636
0.5007575757575757,0.16666666666666666,0.4939393939393938,0.6303030303030303
0.5704545454545455,0.16818181818181815,0.3984848484848485,0.6045454545454546
0.5318181818181817,0.22424242424242422,0.5121212121212121,0.6151515151515151
0.5734848484848485,0.25303030303030305,0.5363636363636364,0.503030303030303
0.5227272727272727,0.2772727272727273,0.5454545454545454,0.512121212121212
0.46287878787878783,0.16060606060606059,0.5166666666666666,0.5666666666666667
0.5416666666666667,0.22424242424242422,0.4575757575757575,0.49393939393939384
0.5674242424242424,0.2212121212121212,0.42727272727272725,0.5303030303030303
0.540909090909091,0.1303030303030303,0.5121212121212121,0.4969696969696969
0.47651515151515156,0.18636363636363634,0.5545454545454545,0.6121212121212121
0.5757575757575757,0.16969696969696968,0.5787878787878787,0.5818181818181817
0.4636363636363636,0.14848484848484847,0.4621212121212121,0.5727272727272725
0.48409090909090907,0.256060606060606,0.48484848484848475,0.6045454545454545
0.5083333333333333,0.22878787878787876,0.5015151515151515,0.5999999999999999
0.5196969696969697,0.3303030303030303,0.5318181818181819,0.5606060606060606
0.5863636363636363,0.23787878787878786,0.4984848484848484,0.5545454545454545
0.5825757575757575,0.17575757575757572,0.4409090909090908,0.49696969696969695
0.49166666666666664,0.21515151515151515,0.45606060606060594,0.5166666666666666
0.5704545454545454,0.19090909090909086,0.47727272727272724,0.5848484848484847
0.5136363636363637,0.1727272727272727,0.5272727272727271,0.546969696969697
0.5446969696969697,0.2590909090909091,0.49090909090909085,0.593939393939394
0.5431818181818182,0.25303030303030305,0.5545454545454545,0.5575757575757576
0.603030303030303,0.2803030303030303,0.5772727272727273,0.5772727272727273
0.5318181818181817,0.23636363636363633,0.5318181818181819,0.55
0.5515151515151515,0.18333333333333332,0.512121212121212,0.5257575757575756
0.5212121212121212,0.3015151515151515,0.4969696969696969,0.512121212121212
0.5075757575757576,0.22727272727272724,0.503030303030303,0.5333333333333332
0.5295454545454545,0.1424242424242424,0.5606060606060606,0.5909090909090908
0.4825757575757575,0.25606060606060604,0.4954545454545453,0.6015151515151514
0.4954545454545454,0.24090909090909088,0.5166666666666666,0.5393939393939393
0.5378787878787878,0.24242424242424238,0.5242424242424242,0.5333333333333332
0.5151515151515151,0.22424242424242422,0.5363636363636363,0.5484848484848484
0.5340909090909092,0.2212121212121212,0.5378787878787878,0.5151515151515151
0.5060606060606061,0.20303030303030303,0.5378787878787878,0.5333333333333333
0.5704545454545455,0.1303030303030303,0.4712121212121212,0.606060606060606
0.5454545454545454,0.2863636363636363,0.4499999999999999,0.562121212121212
0.5098484848484848,0.24848484848484845,0.4712121212121212,0.5757575757575757
0.5136363636363637,0.2348484848484848,0.5454545454545455,0.5409090909090909
0.562121212121212,0.09545454545454546,0.4803030303030303,0.5606060606060606
0.5075757575757576,0.23030303030303031,0.4606060606060606,0.5848484848484848
0.4924242424242423,0.2121212121212121,0.5863636363636363,0.4984848484848484
0.506060606060606,0.2212121212121212,0.5242424242424242,0.5545454545454545
0.4606060606060606,0.1318181818181818,0.5727272727272726,0.6
0.5371212121212121,0.2363636363636364,0.5166666666666666,0.5469696969696971
0.5151515151515151,0.2303030303030303,0.5621212121212121,0.5696969696969697
0.5249999999999999,0.22424242424242422,0.5515151515151515,0.5151515151515151
0.5378787878787878,0.1818181818181818,0.5227272727272727,0.5666666666666667
0.521969696969697,0.12424242424242422,0.4515151515151515,0.55
0.5659090909090909,0.19999999999999998,0.5409090909090909,0.5303030303030303
